wvl,flux,r,n
0.09,5.76706694454172e-13,7.446325637427243,0.20000000000000173
0.09888006579,2.6619171050256303e-12,7.224491577995294,0.2000330839820906
0.1086363046,3.68308526651246e-12,6.958450798906591,0.24858207114149122
0.119355166,3.31909362799051e-12,6.558068606759326,0.2657609263391478
0.1311316297,4.0018402076226e-12,6.434926958881122,0.28746882497539183
0.1440700463,3.6498802958924e-12,6.297453235887675,0.299026703992003
0.1582850629,3.1439816318706997e-12,6.193983945528748,0.3064108228388285
0.1739026381,3.2024946453384e-12,6.144924836461166,0.3020580692757979
0.1910611589,2.6802440974234e-12,6.301865267004462,0.2964403178924025
0.2099126662,2.3819594457725e-12,6.474985857067032,0.27113168571223123
0.2306242028,2.0645780809615e-12,6.434926958881122,0.2760038160311374
0.2533792927,1.9303628926612e-12,6.256629424967108,0.29607658253737085
0.2783795681,1.9009659609409e-12,6.029667819007671,0.3130554113958952
0.3058465557,1.9552718097218e-12,5.847901042029582,0.33633879176046355
0.3360236395,1.9050759500568003e-12,5.710508743876189,0.3616758689205971
0.3691782175,2.1136628764477997e-12,5.508401367433299,0.3840168131624203
0.4056040715,3.0907098890100002e-12,5.344196254303513,0.4150429956755993
0.4456239698,3.3271744072438997e-12,5.17157832370951,0.434581010909527
0.4895925272,3.2906456315745997e-12,5.067680595004592,0.4621940505622184
0.5378993478,3.2265095907610003e-12,4.885829195541469,0.477525449372497
0.5909724767,3.2766019528856e-12,4.759977585335982,0.5054088461761979
0.6492821931,3.1636024547434e-12,4.62055033820608,0.5381010544942366
0.7133451775,3.1354152260421002e-12,4.505589173441211,0.5703051923395349
0.7837290898,3.1478691990646998e-12,4.373958174640784,0.6060439079920661
0.8610575996,3.1173091929773e-12,4.221709797311825,0.6498195207942105
0.9460159122,3.2178153168429998e-12,4.079524549764569,0.6833110117900761
1.03935684,3.182267058604997e-12,3.941014723569969,0.7329337434244767
1.141907475,2.99597324168115e-12,3.8247491215465343,0.7744950444909293
1.254576514,2.94258920957879e-12,3.684010578637693,0.810805507735491
1.378362314,2.95257127396921e-12,3.556453172862465,0.8629795484521885
1.514361737,2.96942406033897e-12,3.440396122763075,0.8838198928458476
1.663779868,3.0984124847012e-12,3.3076807744829484,0.8890860752102221
1.827940698,2.9545817840612e-12,3.2162647855390616,0.8852044466826567
2.00829885,2.8145473012572002e-12,3.096210676283697,0.8642844000256991
2.206452472,2.6446430978933997e-12,2.9685561273855106,0.8225440001892848
2.424157395,2.3912920477524998e-12,2.835022553990907,0.7536734815955419
2.663342697,2.4195366238045997e-12,2.7715170036449197,0.7294149939454209
2.92612779,2.5066924796045e-12,2.7277471977652756,0.7211258837418304
3.0,2.4294809795748e-12,2.6466227083699208,0.6916200949704759
3.222555553,2.6015121592456e-12,2.6270884548219064,0.6802714974830137
3.46162143,2.7726932036217e-12,2.594425718096929,0.6811235566763194
3.718422454,2.4184146538864e-12,2.5608800248081307,0.6847870042275823
3.994274309,2.3085533811631e-12,2.5376527236601327,0.6780592347165988
4.290590285,2.236862013182e-12,2.4959940631911306,0.6771828573920564
4.608888516,2.1353118302322e-12,2.4815184593368804,0.6644568266560107
4.95079976,2.0602403362427003e-12,2.452615043546909,0.6650430837974228
5.318075752,2.0037870055655e-12,2.4300251840851983,0.664086841634945
5.712598182,2.1076221013491003e-12,2.3871574208299893,0.6612491198727314
6.136388331,2.9007162566655e-12,2.3830238436830884,0.6526390821331409
6.59161743,2.3917263581031e-12,2.3680151991622815,0.6661362452824477
7.080617784,2.9295110341448002e-12,2.3563261825526083,0.6694612321147853
7.605894719,4.4915651934651e-12,2.3471678787664736,0.6657873120587392
8.17013942,2.7699697267951996e-12,2.3442106018956754,0.6685469927226348
8.776242719,2.0253596805285004e-12,2.367688672541918,0.6664654333173825
9.427309902,1.1820924913034e-12,2.449720585835196,0.6601934644621597
10.12667662,1.0209010103386e-12,2.435645489465129,0.6502509465467616
10.877926,1.3113950129375e-12,2.3558664014397994,0.6779594949135253
11.68490694,1.6444073962775e-12,2.2779821420608934,0.696491505932204
12.55175392,1.7903006019066001e-12,2.256620008774114,0.7136512350473028
13.48290809,9.811663987501e-13,2.2515279414627347,0.7261207942771286
14.48314011,6.774634331794e-13,2.231401377098319,0.7253306239524704
15.55757453,5.4596184997147e-13,2.252547050667217,0.7343825285458068
16.71171607,4.676763113637301e-13,2.260984691735274,0.7106655939969406
17.9514778,4.2407162026953003e-13,2.2779821420608934,0.697058911275765
19.28321149,4.0181480516728003e-13,2.2727840318563275,0.7059078387066262
20.71374009,3.9730138305472e-13,2.2622815720337504,0.691769064175698
22.25039271,3.9979894049579e-13,2.2515279414627347,0.6950579073762346
23.9010422,4.2401576672753e-13,2.255949135379594,0.6819894549087766
25.67414542,4.510299929585e-13,2.2475737390328416,0.6774128129236452
27.57878663,4.9237183313244e-13,2.211986415934521,0.6682819721219961
29.624724,5.583541534475401e-13,2.1785550968651437,0.6526350452654206
31.82243961,6.2950006682487e-13,2.133161514648189,0.6532403981819408
34.18319315,7.333667719929301e-13,2.0727765532066402,0.6342972022234995
36.71907964,8.6278389427517e-13,2.0351741605997575,0.6425810954775961
39.44309132,1.02643110957685e-12,1.9789817963526264,0.6054621643932219
42.36918432,1.25156713126965e-12,1.9534717239378625,0.6150069880135528
45.51235007,1.50786828588324e-12,1.92611886028894,0.6311142579408139
48.88869215,1.84172634100058e-12,1.9237598021118751,0.6589044472450835
52.51550878,2.23642999826713e-12,1.92611886028894,0.6659351528803694
56.41138148,2.65574206333381e-12,1.9328520427991327,0.6992595083170701
60.59627021,3.12484905865225e-12,1.9477971671679393,0.7239057852606843
65.09161568,3.6208076156998198e-12,1.9534717239378625,0.748760747739492
69.92044919,4.13002054762139e-12,1.9789817963526264,0.7836997182798779
75.1075106,4.59452014271808e-12,1.9927749761796725,0.8024163135529507
80.67937511,4.93444232832276e-12,2.0058653951397094,0.8371604032303792
86.66458942,5.24681412452419e-12,2.0329416558853044,0.8585757931847933
93.09381796,5.40183208762974e-12,2.049614732524511,0.8885685276366666
100.0,5.47347118033597e-12,2.0625485452217656,0.898043861614221
104.5226243,5.3434689110643495e-12,2.0701988662942576,0.9128706613020634
114.8355997,5.2408412834987e-12,2.0955317161408025,0.9211194534612168
126.1661294,4.8097362081368e-12,2.1013422193841027,0.9418610037077277
138.6146131,4.22821270777e-12,2.132257149546286,0.9438330891058315
152.2913563,3.6021146268344997e-12,2.158079354752224,0.9525325941046636
167.3175481,3.0223618139597e-12,2.164790294550384,0.9565152294518464
183.8263352,2.4619733880623e-12,2.1806812068476122,0.9628398534598965
201.9640013,1.9612253850981e-12,2.1963724129238975,0.9759294386310371
221.8912637,1.5437436368027e-12,2.1982953191233268,0.9631073000084907
243.7846973,1.1911683983102e-12,2.2075805218381803,0.9657717842931177
267.8382989,8.87036881042e-13,2.2178598490621453,0.9704551961603469
294.2652069,6.482639769174e-13,2.231401377098319,1.0114245991907254
323.2995891,4.673619279507e-13,2.218314799978081,0.9709021166225476
355.1987182,3.3490281859549997e-13,2.247730833019488,0.9851808979760732
390.2452514,2.387921424831e-13,2.2559554174096133,0.9932351231101533
428.7497349,1.684922449615e-13,2.260808079729965,0.9880540054135571
471.0533555,1.190636823524e-13,2.260808079729965,0.9960281380177438
517.5309642,8.263783128030001e-14,2.255949135379594,0.9951030429235734
568.5943977,5.7775864412e-14,2.260984691735274,0.9781949247790991
624.6961273,3.99193874412e-14,2.275544398619649,0.9573625880945202
686.3332685,2.7464434296400002e-14,2.2599567086276906,0.9688755468186676
754.0519861,1.89493338641e-14,2.260984691735274,0.9797412115906659
828.4523333,1.30024009301e-14,2.27685870115434,0.9772207870743701
910.1935691,8.9472770064e-15,2.2696520772594817,0.9836056013440142
1000.0,5.3674598966e-15,2.2779821420608934,1.0167086624643065
