wvl,flux,r,n
1.514361737,3.0725270761245904e-12,3.337058922338157,0.9183812625832144
1.663779868,3.1975714945067e-12,3.2250973893027006,0.9250751948142779
1.827940698,3.0414813634662e-12,3.1408200292707282,0.9176833845606327
2.00829885,2.8901149330001e-12,3.034402094690946,0.8920692732577866
2.206452472,2.7084095912263e-12,2.919748884005141,0.8447588218130144
2.424157395,2.4429490952389e-12,2.7984212738087404,0.7715594992581869
2.663342697,2.4665857595883003e-12,2.7219355099376474,0.735294428953752
2.92612779,2.5506110586707002e-12,2.7010315743260715,0.7323743177969255
3.0,2.4646648236595e-12,2.625282873206353,0.6986562403745429
3.222555553,2.6358720597967997e-12,2.598761596246906,0.6840934607852129
3.46162143,2.8052594873884997e-12,2.5671766124503295,0.6816565179245896
3.718422454,2.4429138702983e-12,2.5370774198117902,0.6836461056084091
3.994274309,2.3287599305398e-12,2.5051869442541705,0.6721539948504683
4.290590285,2.2540254571028e-12,2.4868454637936686,0.6784576714701738
4.608888516,2.1490101905808e-12,2.4681320300598495,0.6624913754850401
4.95079976,2.0717230037419e-12,2.426786224086118,0.6572318474270478
5.318075752,2.0133512129386e-12,2.415839700577617,0.6592590851760884
5.712598182,2.116291899637e-12,2.3768157628123614,0.6569772722934439
6.136388331,2.9117665490952e-12,2.3730045208867563,0.6482171256828115
6.59161743,2.3993339679824003e-12,2.357616635120204,0.659619521433631
7.080617784,2.9378510342971997e-12,2.348547576224748,0.6636624139941938
7.605894719,4.5051595338654e-12,2.337073576667573,0.6590168024156903
8.17013942,2.7799812882375e-12,2.336311292645764,0.6654853168757235
8.776242719,2.0406501711049e-12,2.351144734614323,0.6631935582179924
9.427309902,1.1978483617999999e-12,2.4180274975302587,0.6574517394141435
10.12667662,1.0350381580896e-12,2.41052607268569,0.6505651107322504
10.877926,1.3246593924306e-12,2.340951271955352,0.6787866176609183
11.68490694,1.6545911297759e-12,2.2691116561761717,0.6937116467809563
12.55175392,1.7960691581664e-12,2.245246355861613,0.7055673291197104
13.48290809,9.838683163884e-13,2.2434428780505202,0.7196331763646937
14.48314011,6.797298218216799e-13,2.2281504677189847,0.7224989479979322
15.55757453,5.4850748470342e-13,2.244932390522986,0.7314191692078309
16.71171607,4.7095813812779e-13,2.245986012943153,0.7051519899169383
17.9514778,4.2765464017282e-13,2.2693483481118255,0.6984548335054516
19.28321149,4.0502318195955e-13,2.2673248188299713,0.7058311219521316
20.71374009,4.0008603773640003e-13,2.2510178948848187,0.6900189467066651
22.25039271,4.0231792515037997e-13,2.2434428780505202,0.6913335000743589
23.9010422,4.2631181605393e-13,2.244932390522986,0.6776226917895218
25.67414542,4.5318796638219e-13,2.2341240261670987,0.6688052935922878
27.57878663,4.9443801706604e-13,2.210790825054051,0.6662361411664897
29.624724,5.6037905220268e-13,2.1650487170190584,0.6453144229391362
31.82243961,6.315755949837e-13,2.119669383723768,0.6422843353151366
34.18319315,7.3553824161048e-13,2.0703944379331163,0.6307180022599193
36.71907964,8.6505571438036e-13,2.020553376441425,0.6324041340228297
39.44309132,1.02882710646872e-12,1.972817533077866,0.5989960549945019
42.36918432,1.25413350749465e-12,1.9553608227234038,0.6126526983740985
45.51235007,1.5105765292057502e-12,1.9187842840213585,0.6197885373581218
48.88869215,1.8445990535634003e-12,1.917756506531307,0.6507617243284296
52.51550878,2.23939516109069e-12,1.9360922421981324,0.6663946285237398
56.41138148,2.6587572901654097e-12,1.9436229489026822,0.6982982635591912
60.59627021,3.12779909382908e-12,1.9545540306755889,0.7203291840576755
65.09161568,3.62378912045151e-12,1.9553608227234038,0.7420288931647905
69.92044919,4.13297357721205e-12,1.9668190850905662,0.7699922467935951
75.1075106,4.5973422105412096e-12,1.9857395664074051,0.7922104683244307
80.67937511,4.9370551148061e-12,1.9995988996393688,0.8273348028650054
86.66458942,5.2492136221567295e-12,2.020553376441425,0.8449988893275409
93.09381796,5.403948301117691e-12,2.0527323654766088,0.8849117089323333
100.0,5.47537087033487e-12,2.0571537528994197,0.8879616346593804
104.5226243,5.345102125824711e-12,2.0690774414804207,0.9045890593654176
114.8355997,5.242224146150099e-12,2.090262201765266,0.9115619836606492
126.1661294,4.8107956441353e-12,2.1108282905369182,0.9411714716545458
138.6146131,4.2289737160031e-12,2.1120844592717565,0.9282029588674983
152.2913563,3.6026487955327003e-12,2.146057227944893,0.9422291127445903
167.3175481,3.0227391251218003e-12,2.152923956641181,0.9454866288648351
183.8263352,2.4622270396444e-12,2.1841889705007094,0.9607792984926107
201.9640013,1.9613969942948e-12,2.1875221531058795,0.9679373644931606
221.8912637,1.5438584260239e-12,2.1985752497105464,0.9607222655394458
243.7846973,1.191243770209e-12,2.210790825054051,0.9650789503464445
267.8382989,8.870836955123e-13,2.2210026694387324,0.971671877974166
294.2652069,6.482925634660001e-13,2.231582762441281,1.0132180474681642
323.2995891,4.673793187745e-13,2.2240981903155093,0.9749711483282035
355.1987182,3.349134084648e-13,2.2341240261670987,0.9788668556889566
390.2452514,2.387985320176e-13,2.245006868113562,0.9864866371514422
428.7497349,1.684960369694e-13,2.2510178948848187,0.9812859679044346
471.0533555,1.190659869196e-13,2.2559246601225067,0.9948335337361258
517.5309642,8.263922138069999e-14,2.244932390522986,0.9851939261632257
568.5943977,5.7776674965e-14,2.2559246601225067,0.9739923213711372
624.6961273,3.99198776811e-14,2.268609710458041,0.9550442652478615
686.3332685,2.7464722666899998e-14,2.2492253978649455,0.9622087858121084
754.0519861,1.89495038623e-14,2.2559246601225067,0.9769368975532049
828.4523333,1.3002501116200001e-14,2.2701638936495474,0.971924360693269
910.1935691,8.947337556900001e-15,2.268609710458041,0.9774445688595823
1000.0,5.3674915787e-15,2.269478602817993,1.0135556015694203
