wvl,flux,r,n
0.09,4.576046934385014e-13,8.333565911509824,0.2000000000019047
0.09888006579,2.083140037563797e-12,7.998072594564204,0.20891121607057586
0.1086363046,2.86777845302915e-12,7.724180419231667,0.2586467941733482
0.119355166,2.5682728755773902e-12,7.468588819759039,0.2849222829993023
0.1311316297,3.08710226770312e-12,7.37636701234388,0.3022183379337996
0.1440700463,2.8198908758485998e-12,7.153308681167325,0.3166130025692326
0.1582850629,2.4088039067179e-12,7.122080255585943,0.32520592640330487
0.1739026381,2.4549122097573003e-12,7.0797889819271855,0.3175158343128023
0.1910611589,2.0535576550538e-12,7.169551970757234,0.3036993684482707
0.2099126662,1.82929063639521e-12,7.329279561743395,0.2701262246140771
0.2306242028,1.5884022780098999e-12,7.268344755368296,0.27437465014832185
0.2533792927,1.4831884254316e-12,7.125954186159364,0.28999158067835096
0.2783795681,1.4511144061298e-12,6.90245693303,0.3110641500974145
0.3058465557,1.4885363211667e-12,6.713877263009421,0.3263762093030884
0.3360236395,1.4470649514116e-12,6.560338378508071,0.34001004436634186
0.3691782175,1.6013924164237e-12,6.3743038277603565,0.36170867579310645
0.4056040715,2.3407855273874e-12,6.198656943448925,0.37548412723313196
0.4456239698,2.5212387480358e-12,6.000345648585543,0.38567987041923363
0.4895925272,2.493290294365e-12,5.891383912574823,0.40181228550537
0.5378993478,2.4381931271547998e-12,5.701853744323089,0.4122083112346939
0.5909724767,2.4780833476207e-12,5.568120644061182,0.42687837028854936
0.6492821931,2.3968797729224002e-12,5.452333343946793,0.4513771099424186
0.7133451775,2.3852456646992e-12,5.330795793915704,0.47188283043309576
0.7837290898,2.3982346400917e-12,5.154702018349879,0.49188443468035775
0.8610575996,2.3859800896405e-12,5.029188691368535,0.5272292173307309
0.9460159122,2.4751255764983998e-12,4.877554672818352,0.5510233035878432
1.03935684,2.4589395357488507e-12,4.730757858598295,0.5832807885402805
1.141907475,2.330222379359046e-12,4.561039085502698,0.6082211533536475
1.254576514,2.30385728405389e-12,4.396434011448394,0.6314182080480127
1.378362314,2.33178610550693e-12,4.22615716755436,0.6724237172056933
1.514361737,2.3680420018739502e-12,4.069044667115657,0.6960149175436325
1.663779868,2.4997663356138e-12,3.886852940366254,0.7139593650129186
1.827940698,2.4139482395987e-12,3.69924376119681,0.7138428800345982
2.00829885,2.3265658980132e-12,3.5594761706466627,0.7218087895496235
2.206452472,2.2160416069712e-12,3.378169203266811,0.7139445031071803
2.424157395,2.0278690776574e-12,3.18332155476339,0.6751509800532491
2.663342697,2.0815128540377e-12,3.0677400875562855,0.6673664344873664
2.92612779,2.181197524904e-12,3.0079236035217005,0.6721427644686856
3.0,2.1536916126071e-12,2.885423697881099,0.6638521976034866
3.222555553,2.3305209504658e-12,2.814558506388768,0.6542144516436339
3.46162143,2.5109610961634e-12,2.773458115111169,0.6718171573668048
3.718422454,2.2176967439293e-12,2.735000015874545,0.6923544939354076
3.994274309,2.1395057885657e-12,2.6737125673636504,0.6857719429676159
4.290590285,2.0935237231978997e-12,2.6302735395528423,0.7007463470190016
4.608888516,2.0169960912864e-12,2.568969521920035,0.6825529190723842
4.95079976,1.9602245846956e-12,2.5298100507463483,0.6889422792209406
5.318075752,1.9202657489924e-12,2.4896463389107226,0.6894088888803973
5.712598182,2.0323799546156e-12,2.464292214999447,0.7066228298631421
6.136388331,2.8057172872802e-12,2.4607371183752043,0.7082016463617529
6.59161743,2.3261471308039e-12,2.442144532214944,0.7204141487641043
7.080617784,2.8584627504799e-12,2.4105383003361274,0.7265026272641262
7.605894719,4.3792694878744e-12,2.363821341514071,0.7077167813157841
8.17013942,2.6900014474858e-12,2.3802993691514267,0.7084182724236299
8.776242719,1.9087837715879e-12,2.4722335837960645,0.6925614396673248
9.427309902,1.0691680599155999e-12,2.5807028433677774,0.6451632022377748
10.12667662,9.197654562812e-13,2.5807028433677774,0.634544064773021
10.877926,1.2142251024317999e-12,2.478051430630515,0.6916265701040294
11.68490694,1.5664073762286e-12,2.3632753985098653,0.7318399017052881
12.55175392,1.744439906275e-12,2.2784264670436873,0.7448511496841843
13.48290809,9.598525264167001e-13,2.274120880638066,0.7729814359697167
14.48314011,6.5986932449805e-13,2.2714762610499606,0.7616760165404513
15.55757453,5.2626440373044e-13,2.306999486501547,0.7720874655854013
16.71171607,4.4289211066329e-13,2.3445119152801643,0.7333090713200809
17.9514778,3.972986234434e-13,2.3802993691514267,0.7087212943563705
19.28321149,3.7802733028435e-13,2.3591581476738095,0.7296253773175025
20.71374009,3.7605329124628e-13,2.351719641555195,0.7196989856564537
22.25039271,3.8061610251507e-13,2.3160369525830204,0.7213113365597499
23.9010422,4.0631166468218996e-13,2.2784264670436873,0.6944889741453109
25.67414542,4.3439855572923e-13,2.2763722475005292,0.7118379232543197
27.57878663,4.7617872472924e-13,2.226223240422884,0.7017172068000166
29.624724,5.421699225541901e-13,2.2222517900851617,0.7024361122031264
31.82243961,6.1300311162318e-13,2.1815653017301626,0.722218528523531
34.18319315,7.163928031593799e-13,2.1123140413230086,0.6965554468546786
36.71907964,8.44704847265e-13,2.0824086485919464,0.7190191966740134
39.44309132,1.00733690045817e-12,2.001900198431749,0.6725537019183432
42.36918432,1.23109312436791e-12,1.996998502380497,0.6984855188137631
