wvl,flux,r,n
0.09,5.595134078180525e-13,7.588802674347146,0.2000000706508665
0.09888006579,2.5821395148815433e-12,7.3993791246532785,0.20000061936327115
0.1086363046,3.57549282117046e-12,7.095562770802238,0.24266037767091345
0.119355166,3.22281263932064e-12,6.731637159121405,0.264927733956456
0.1311316297,3.8890956115231005e-12,6.531058202609004,0.28563319116568464
0.1440700463,3.5532003369749e-12,6.362663440253816,0.29648852846272505
0.1582850629,3.0548719891767e-12,6.2538075083609055,0.3036354451109019
0.1739026381,3.1153146312546e-12,6.242660193160028,0.3014011041279488
0.1910611589,2.6073809936145998e-12,6.404803201346806,0.29345483815397005
0.2099126662,2.3168380370627e-12,6.563988489882122,0.2680565994159664
0.2306242028,2.0075080391367e-12,6.504938747922215,0.27107538908479245
0.2533792927,1.8782727789667998e-12,6.338862756279632,0.29245606324161966
0.2783795681,1.8491374375022e-12,6.150479230463727,0.31297651067632853
0.3058465557,1.9024154950451e-12,5.926255937019972,0.332549277736481
0.3360236395,1.8530246473307e-12,5.777886485459229,0.35788119672301577
0.3691782175,2.0573239558022e-12,5.590822454598476,0.38050822291152536
0.4056040715,3.0073452012843e-12,5.399183631745977,0.4056005695093947
0.4456239698,3.2383957550004e-12,5.250407702511669,0.42785805754701756
0.4895925272,3.2040607625667997e-12,5.150692318153613,0.4550906203267857
0.5378993478,3.141502451276e-12,4.9762828536537285,0.47150952904439375
0.5909724767,3.1895709588721e-12,4.844315332379965,0.49609737152769967
0.6492821931,3.0805838483639e-12,4.728042289269664,0.5320383917625862
0.7133451775,3.0548836117894e-12,4.586975358816326,0.5578660407564342
0.7837290898,3.0683685339401e-12,4.438922319222818,0.5889946739494404
0.8610575996,3.0406632753541e-12,4.298405273322662,0.6344849744010868
0.9460159122,3.1398528646549e-12,4.1586464378497086,0.6672566982558678
1.03935684,3.107137336418745e-12,4.020797831572163,0.7163115222019223
1.141907475,2.9281229444177397e-12,3.8979423326104996,0.7567969291442187
1.254576514,2.87856750357407e-12,3.764497448971609,0.7950447747542526
1.378362314,2.8912794651224e-12,3.6111717267666,0.8388073587043423
1.514361737,2.91143969871905e-12,3.4927431975752516,0.8623337088920626
1.663779868,3.0421847557842004e-12,3.361473070020088,0.8720692502228204
1.827940698,2.9051216981624e-12,3.266050339309432,0.8710341069980199
2.00829885,2.7709617065319e-12,3.1315161432166434,0.8491458187256218
2.206452472,2.6076025844891e-12,2.9953777547181737,0.8102262900838824
2.424157395,2.3609226487528e-12,2.875194757633763,0.7511628250333797
2.663342697,2.3917325143271998e-12,2.792159539024336,0.7224825320222577
2.92612779,2.4804816074954002e-12,2.755821999215282,0.7197283041803637
3.0,2.4079087226664e-12,2.6788115565940345,0.6950389813124467
3.222555553,2.5807181147322e-12,2.631859076784408,0.674693556562414
3.46162143,2.7529986873337e-12,2.604302853959444,0.6794857953020781
3.718422454,2.4033316150895997e-12,2.575636076843722,0.6867870010271071
3.994274309,2.2962251744124003e-12,2.540985841270218,0.6771907865458424
4.290590285,2.2263729330336e-12,2.5028548100187167,0.6781799599929317
