wvl,flux,r,n
0.09,5.057622996330711e-13,7.981608731581962,0.20000028760025912
0.09888006579,2.3207782565554887e-12,7.875464541449131,0.20000037744425203
0.1086363046,3.2044289578698898e-12,7.490519186677896,0.238489061617354
0.119355166,2.8752196283092e-12,7.245882352642641,0.2660199638048332
0.1311316297,3.4648921219743e-12,7.079911136903498,0.2884047693108703
0.1440700463,3.1643657973891e-12,6.880273093450571,0.3034606707546337
0.1582850629,2.7101563127028e-12,6.773823579166854,0.3117484425900085
0.1739026381,2.7632114033771e-12,6.730627413086664,0.30691513605283416
0.1910611589,2.3132293018496997e-12,6.90085253197522,0.2953080351563357
0.2099126662,2.0579862450454002e-12,7.062544998355259,0.2635368875142375
0.2306242028,1.7837138411895e-12,7.027538046993628,0.2683626406796257
0.2533792927,1.667507005037e-12,6.812575070756247,0.2878236394936347
0.2783795681,1.6370748468449e-12,6.5408994540454914,0.3048085532137671
0.3058465557,1.6801843280933e-12,6.326775305872633,0.3233930248656011
0.3360236395,1.634409366254e-12,6.1575252968424525,0.3439483267534702
0.3691782175,1.8131394970618001e-12,5.960780079879686,0.36281037707562347
0.4056040715,2.6497870977783998e-12,5.7836941292852835,0.3834847389899986
0.4456239698,2.8536034393426998e-12,5.631422348800338,0.4026942922141925
0.4895925272,2.8233206017963e-12,5.532277935945719,0.42316655398823233
0.5378993478,2.7641773335383e-12,5.357045986907984,0.4379002233279955
0.5909724767,2.8069740260906e-12,5.221126858015955,0.4557450684942667
0.6492821931,2.7137118202008e-12,5.104441763702863,0.4864412956230616
0.7133451775,2.6959175370394e-12,4.949485396434684,0.5037056329954923
0.7837290898,2.7103430588433997e-12,4.830403469452573,0.5385991735466045
0.8610575996,2.691711311785e-12,4.681977965592344,0.5757674995564435
0.9460159122,2.7858206275511998e-12,4.532564579659066,0.6034382137158675
1.03935684,2.763889325285888e-12,4.397879232359718,0.6462129353673927
1.141907475,2.6130692738525667e-12,4.233253795799339,0.674269302312032
1.254576514,2.57753550409731e-12,4.07843667041231,0.7046987422255195
1.378362314,2.6006152850789203e-12,3.9030207590001793,0.7430724434195555
1.514361737,2.6323781214284303e-12,3.784101212142266,0.7766221213846727
1.663779868,2.7667795054685e-12,3.6038452500621183,0.7835648159123498
1.827940698,2.6585099721852002e-12,3.4704290346798765,0.7879803046303955
2.00829885,2.5504621269818e-12,3.345822128956588,0.7864988794198813
2.206452472,2.4160813922525e-12,3.1807324671151345,0.7637006404067508
2.424157395,2.200097775267e-12,3.009561631177762,0.7096006473813543
2.663342697,2.2435517789854e-12,2.9327781370509043,0.7000428097260036
