wvl,flux,r,n
0.09,6.376109607716928e-13,7.097774299131972,0.20000000000698454
0.09888006579,2.942550562288458e-12,6.974983871047281,0.2000000019368222
0.1086363046,4.05441330474106e-12,6.665471411894893,0.23636584159237553
0.119355166,3.6457306381115e-12,6.375264700476703,0.2562143368990705
0.1311316297,4.3804096035485e-12,6.252103646061901,0.2852278865720171
0.1440700463,3.9935647526542006e-12,6.09583464351242,0.2981209816181457
0.1582850629,3.4410133039464e-12,6.005397572269081,0.3063466149288507
0.1739026381,3.5117420993922e-12,5.969321569575827,0.3081736323834077
0.1910611589,2.9429921228836e-12,6.09583464351242,0.29720303742345033
0.2099126662,2.6139694067034e-12,6.272798418657165,0.2755248619625039
0.2306242028,2.2647740314222e-12,6.203547372357487,0.2774569855128149
0.2533792927,2.1158367052345e-12,6.046023486642206,0.30194157626687884
0.2783795681,2.0899650240638e-12,5.770615218582638,0.319041897229715
0.3058465557,2.1442169262798e-12,5.559640276211244,0.34034948244261953
0.3360236395,2.0892314730531e-12,5.365708242035962,0.36995616823459054
0.3691782175,2.317588894208e-12,5.200999903937855,0.39810004176536007
0.4056040715,3.3876026767013996e-12,5.023544565414992,0.43401466163582686
0.4456239698,3.6411492571808996e-12,4.8633321910667275,0.4574426940697382
0.4895925272,3.6028932382277e-12,4.758571214202592,0.49227985271780533
0.5378993478,3.5306791596962002e-12,4.592254348421235,0.511441545954098
0.5909724767,3.5844871804681e-12,4.471509812195757,0.5491251500560472
0.6492821931,3.4598745568338e-12,4.33414351406698,0.5858971178941167
0.7133451775,3.4217939804211e-12,4.219668233463539,0.6224167695708215
0.7837290898,3.4325349893264e-12,4.098487525962831,0.6624294410987148
0.8610575996,3.390005420461e-12,3.9481641303824833,0.7082962298815536
0.9460159122,3.4890843743960002e-12,3.833431882845153,0.7538658916593686
1.03935684,3.441700391123325e-12,3.6879262466029497,0.7976688681894379
1.141907475,3.2297641266050904e-12,3.5769260546396837,0.8456819000185936
1.254576514,3.16133238397411e-12,3.4831020657370306,0.8919590894050171
1.378362314,3.15799934672016e-12,3.363865764984493,0.9382918319352056
1.514361737,3.15906961576558e-12,3.2521992559340185,0.9509439562856039
1.663779868,3.2782817328186e-12,3.1578473681102373,0.9579517927895385
1.827940698,3.1117679600516e-12,3.0746707141198324,0.9411953017381691
2.00829885,2.9506206963558e-12,2.974693261539605,0.9124669119417648
2.206452472,2.7587947447329e-12,2.881249728890872,0.864560814482735
2.424157395,2.4822006208953998e-12,2.7743107252463086,0.7890249587670897
2.663342697,2.5022421426556997e-12,2.705993348145216,0.7489032267695963
2.92612779,2.5840416428839e-12,2.6792536274496492,0.7431137046763294
3.0,2.490064577461e-12,2.6139625093318335,0.7096351050645486
3.222555553,2.6610007682895002e-12,2.580697580149117,0.6920269430917649
3.46162143,2.8288910665171e-12,2.552645686377852,0.6876892908252542
3.718422454,2.460371928314e-12,2.518571023453297,0.6855994876586853
3.994274309,2.3434229876455e-12,2.4955961212053817,0.6775301588950157
4.290590285,2.2665247228287e-12,2.466576574966058,0.6778825038733207
4.608888516,2.1587979210664e-12,2.4607315985638256,0.6664368935940268
4.95079976,2.0797812565449e-12,2.4134622433682265,0.6580375984961012
5.318075752,2.0200690914084e-12,2.3954957733549778,0.6564656884176918
5.712598182,2.122517602722e-12,2.3773935307725407,0.6620047719344483
6.136388331,2.9197467235224e-12,2.35915239019371,0.647459265117049
6.59161743,2.4048151781625e-12,2.3469128659059915,0.6600667457676536
7.080617784,2.9439781074551998e-12,2.3469128659059915,0.6662699802012972
7.605894719,4.5152672958048e-12,2.316031087906857,0.6521708426996073
8.17013942,2.7875730875791e-12,2.316031087906857,0.6618848966500337
8.776242719,2.0525563929223e-12,2.3469128659059915,0.669122805805465
9.427309902,1.2104776608892e-12,2.3894769302424224,0.6591921037873296
10.12667662,1.0465382047821e-12,2.3894769302424224,0.656328746870137
10.877926,1.3350467345026e-12,2.316031087906857,0.6766265462935988
11.68490694,1.6625343770638002e-12,2.2593804460833335,0.6950021243683219
12.55175392,1.8005173835608001e-12,2.2401785643428718,0.7070910498338199
13.48290809,9.858896259071e-13,2.227285343223824,0.7164996214290762
14.48314011,6.8141385749457e-13,2.2208106628298725,0.7233213888644561
15.55757453,5.504813997092301e-13,2.2401785643428713,0.7336419665083991
16.71171607,4.7351186908305e-13,2.2401785643428713,0.7057737493621945
17.9514778,4.3044410607818e-13,2.2593804460833335,0.7022780653502481
19.28321149,4.0748575746569997e-13,2.246597427253512,0.7024047374887299
20.71374009,4.0221517641859e-13,2.2401785643428718,0.6931445470213751
22.25039271,4.0420366654777e-13,2.227285343223824,0.687944809755503
23.9010422,4.28044225879e-13,2.227285343223824,0.6744407788624437
25.67414542,4.547769169581099e-13,2.2208106628298725,0.6652208125094119
27.57878663,4.959303793192e-13,2.2012723593722843,0.6651120949722475
29.624724,5.618563448012999e-13,2.1483016548264207,0.6447978634323426
31.82243961,6.3311440098444e-13,2.1213203435895047,0.6429700111619365
34.18319315,7.3708349243338e-13,2.0801922988324493,0.6365876053901223
36.71907964,8.6674729610719e-13,2.024055335240453,0.6361268004654291
39.44309132,1.0305224826232098e-12,1.980908882334187,0.6059701002620306
42.36918432,1.25599384715794e-12,1.9589793261053179,0.6162263623283177
45.51235007,1.51254206934098e-12,1.9143667360522068,0.6165763230839166
48.88869215,1.84672704648496e-12,1.9143667360522068,0.6513263267820988
52.51550878,2.24160279330958e-12,1.9368014870155414,0.6695991403560708
56.41138148,2.6610251496483203e-12,1.9368014870155414,0.6943561194473458
60.59627021,3.13004857813687e-12,1.9521481156077585,0.7190318182450608
65.09161568,3.62606653155482e-12,1.9589793261053179,0.7426288971995398
69.92044919,4.13525405780605e-12,1.9736261044356063,0.7708383988803009
75.1075106,4.5995168507403795e-12,1.9809088823341872,0.7908911450001308
80.67937511,4.93909629230547e-12,2.002598312221627,0.8275885721683032
86.66458942,5.251074795318241e-12,2.016928357704986,0.8410669727476863
93.09381796,5.40561421937917e-12,2.052315765207339,0.8828830762065469
100.0,5.47686910301996e-12,2.0523157652073394,0.8852839882055956
104.5226243,5.346394314545809e-12,2.0523157652073394,0.8926700007119517
114.8355997,5.2433094275158e-12,2.087103255740511,0.9068089323041681
126.1661294,4.8116293323006e-12,2.1077001684597056,0.9381199626745622
138.6146131,4.22957135548e-12,2.1213203435895047,0.933549488056256
152.2913563,3.6030675541174003e-12,2.1280977421461413,0.9293204117429839
167.3175481,3.0230371569844e-12,2.146105594663944,0.9401224151411418
183.8263352,2.4624291989023002e-12,2.17494827527764,0.9549231037708148
201.9640013,1.9615319651471e-12,2.181559075554451,0.968395761993452
221.8912637,1.5439492220138999e-12,2.2012723593722843,0.96135262565745
243.7846973,1.1913041402314e-12,2.2078043391879714,0.9651048323666116
267.8382989,8.871215832864e-13,2.2208106628298725,0.9765296906547276
294.2652069,6.483152702218999e-13,2.227285343223824,1.0119197256226122
323.2995891,4.673931213274e-13,2.2208106628298725,0.9745383545934452
355.1987182,3.349215232666e-13,2.227285343223824,0.9715291589563311
390.2452514,2.388035404602e-13,2.2401785643428718,0.9879787911018876
428.7497349,1.6849904298800002e-13,2.2593804460833335,0.981415075703246
471.0533555,1.190678273642e-13,2.2465974272535125,0.992821086361477
517.5309642,8.26403192901e-14,2.2401785643428718,0.9832667301461147
568.5943977,5.77773152309e-14,2.2593804460833335,0.9784926909571854
624.6961273,3.99202573362e-14,2.267061459719649,0.9632775483973213
686.3332685,2.7464952333100003e-14,2.246597427253512,0.960720229646137
754.0519861,1.89496400399e-14,2.2593804460833335,0.986527655910824
828.4523333,1.30025822612e-14,2.284731931791335,0.9788861599772762
