wvl,flux,r,n
0.09,4.712382517886488e-13,8.086060515013825,0.20000008562046906
0.09888006579,2.1591004430539812e-12,7.889707993576102,0.20000000055431644
0.1086363046,2.98031268448815e-12,7.688090261268796,0.23743851034070163
0.119355166,2.67328545768899e-12,7.434844297026097,0.2683552011823063
0.1311316297,3.2224591184064e-12,7.212121018169028,0.2875933432529051
0.1440700463,2.9408726200109e-12,7.126961798735823,0.3079200634304036
0.1582850629,2.5136915553900002e-12,7.0546643846927415,0.317973017737997
0.1739026381,2.560493440508e-12,7.031458295963528,0.31285308224334274
0.1910611589,2.1430906088546004e-12,7.126961798735823,0.29640967703527593
0.2099126662,1.9092654107213e-12,7.212121018169028,0.2626085389511229
0.2306242028,1.6552820153956e-12,7.212121018169028,0.26552634783058976
0.2533792927,1.5480893420672e-12,7.058486656879021,0.28538931657004607
0.2783795681,1.5163074838207e-12,6.828281913135191,0.3051973767553932
0.3058465557,1.5543422342436e-12,6.6104794202961825,0.3233098060811612
0.3360236395,1.5115967547035e-12,6.446727044044995,0.3409470378847522
0.3691782175,1.6745986353549e-12,6.230765243782419,0.36090234077583305
0.4056040715,2.4477968916025003e-12,6.0198947036218495,0.37308479214527046
0.4456239698,2.6353986883394e-12,5.8868306117638936,0.3929686857726788
0.4895925272,2.6061500301046e-12,5.741911741884269,0.40545599970983537
0.5378993478,2.5498066984819997e-12,5.585604729937083,0.42050133631625874
0.5909724767,2.5913859271534e-12,5.447154790373689,0.435029756916264
0.6492821931,2.5040254346881e-12,5.352272581321015,0.4657973066768865
0.7133451775,2.49160764592e-12,5.183559783676529,0.4804743836322621
0.7837290898,2.5038315622488997e-12,5.036095456930422,0.5069324778234979
0.8610575996,2.4911815536724e-12,4.89074700309953,0.5413659354456821
0.9460159122,2.5820273613676e-12,4.751100503976744,0.5691861727949035
1.03935684,2.5638317254083673e-12,4.599824396627049,0.6029145124468764
1.141907475,2.428477503557458e-12,4.447068898107041,0.6322753038013853
1.254576514,2.39897802453851e-12,4.285388281424988,0.6579782559270884
1.378362314,2.42528614513429e-12,4.110520833618295,0.697245044246709
