wvl,flux,r,n
0.09,5.240428853287548e-13,8.043001492259133,0.2000000269077165
0.09888006579,2.423654620064532e-12,7.593397243714597,0.20000003291063542
0.1086363046,3.36441521627487e-12,7.236241003445379,0.23756744372400707
0.119355166,3.02955320713278e-12,7.040404392154794,0.2631117156452469
0.1311316297,3.6589584664873994e-12,6.7956729509801805,0.28434846624899063
0.1440700463,3.3481785652209003e-12,6.5440289048338665,0.2941368019247508
0.1582850629,2.8724195782971e-12,6.473459160493743,0.3039753298836986
0.1739026381,2.9318561537812e-12,6.461155660200209,0.30138398904232633
0.1910611589,2.4534347405286e-12,6.551013044941872,0.2892585490459378
0.2099126662,2.1775726285213e-12,6.840882211740209,0.2633384677974603
0.2306242028,1.8900263875238e-12,6.71300336038537,0.26512716081456045
0.2533792927,1.7686521333869e-12,6.538851492634961,0.2874961178490266
0.2783795681,1.7397085782654001e-12,6.333035425416509,0.3070566575356333
0.3058465557,1.7913800941193e-12,6.094621736935139,0.32495505561537374
0.3360236395,1.7443098323709e-12,5.948280363857918,0.34834157640385677
0.3691782175,1.9365321235178002e-12,5.7904115694711855,0.3740443695792316
0.4056040715,2.8321042021937004e-12,5.596830616689317,0.3956780876122735
0.4456239698,3.0508257136689e-12,5.436552249952963,0.41556551541101494
0.4895925272,3.019889645884e-12,5.321365737447913,0.43724497670785334
0.5378993478,2.9583966305765004e-12,5.153180911063398,0.45326568392128097
0.5909724767,3.004939003637e-12,5.020610850444096,0.4761608704735763
0.6492821931,2.9038537300712e-12,4.889369180483854,0.5063361433050473
0.7133451775,2.882441920959e-12,4.765504080902199,0.5316529738000788
0.7837290898,2.8972181806179e-12,4.634616638427782,0.5671609652648412
0.8610575996,2.8744159541557e-12,4.491391242850051,0.6094177295476102
0.9460159122,2.9725792015779e-12,4.3384374245333355,0.638520260907748
1.03935684,2.944742507597435e-12,4.188378168388654,0.6806670510366712
1.141907475,2.779923009790571e-12,4.035452625099569,0.7116602671043362
1.254576514,2.73745946546356e-12,3.901090980052094,0.7488249737456423
1.378362314,2.75523695693848e-12,3.752995812925857,0.795757656711368
1.514361737,2.78160984463877e-12,3.624186940923728,0.8218548911044028
1.663779868,2.9156930233271e-12,3.466031147310787,0.8280760578681075
1.827940698,2.7928093527262e-12,3.35198029739237,0.8293414081714847
2.00829885,2.6714188656452e-12,3.2266530624630008,0.8188914600133752
2.206452472,2.5212417761904e-12,3.0732228133947768,0.7863021572264173
2.424157395,2.2892629341446e-12,2.932371694779206,0.7307835616105893
2.663342697,2.3256894046925997e-12,2.845124071568795,0.7087505183450848
2.92612779,2.418698224618e-12,2.8184519482883754,0.7135702713020988
3.0,2.3561853369483998e-12,2.7180932817769485,0.6871209936961782
3.222555553,2.5307747508455002e-12,2.676044015949988,0.6731049101493014
3.46162143,2.7050877200176998e-12,2.6294354874358397,0.6753343337259434
3.718422454,2.3670156324447e-12,2.6096775018546587,0.6890451609258434
3.994274309,2.2658679586257e-12,2.576819385049929,0.6815392227011042
4.290590285,2.2009163271994003e-12,2.5258723420657274,0.6814157204853077
4.608888516,2.1059910224024002e-12,2.5088639148346337,0.6717513789803649
4.95079976,2.0355707503271003e-12,2.469813815431737,0.6714329128086094
5.318075752,1.9832308022828e-12,2.440944681926195,0.6709225623159175
5.712598182,2.0890915818405e-12,2.40489325053931,0.6723415197362362
6.136388331,2.8773737543918e-12,2.398931300547999,0.6651047179709724
6.59161743,2.3756342414356e-12,2.378587372606648,0.6756516066361282
7.080617784,2.9119709898927002e-12,2.368727798786695,0.6837648993300476
7.605894719,4.4636260888340006e-12,2.3442848343880094,0.6738945029003419
8.17013942,2.7496884546687e-12,2.3442848343880094,0.6749104082157128
8.776242719,1.9947871940159e-12,2.385030577486089,0.6691771046634566
9.427309902,1.1514011672140001e-12,2.4757365337934196,0.6521068690878505
10.12667662,9.932874754458999e-13,2.475519644056695,0.6458521987614091
10.877926,1.2854521576785999e-12,2.378587372606648,0.67831036223888
11.68490694,1.6240581720673e-12,2.3133679743476963,0.7126140928725424
12.55175392,1.7785849704086e-12,2.2606705421308586,0.7215251492460786
13.48290809,9.757394371159999e-13,2.2549223933977123,0.7362788096638684
14.48314011,6.729503836498901e-13,2.2371851751875536,0.7339968235195606
15.55757453,5.4087741089862e-13,2.258180145955152,0.7408621027995499
16.71171607,4.611871594500999e-13,2.3071348865501453,0.7284460183331574
17.9514778,4.1704643152322e-13,2.314893298306245,0.705473732232029
19.28321149,3.9555630723905004e-13,2.311033943739226,0.719503938783641
20.71374009,3.917523771782e-13,2.309231126578714,0.7078402851661469
22.25039271,3.9478700393607004e-13,2.258537923209228,0.6990542323180209
23.9010422,4.1940805095759e-13,2.258892015674027,0.6848920169700059
25.67414542,4.4673674611072996e-13,2.2478607361459852,0.6840881528026037
27.57878663,4.8821149176349e-13,2.222093709123843,0.6791352350227022
29.624724,5.542581646935899e-13,2.189481324232975,0.6634261792203282
31.82243961,6.2530268897825e-13,2.130572152868586,0.6613011146719472
34.18319315,7.2903920781613e-13,2.11327494248099,0.6642707106649308
36.71907964,8.5815747236587e-13,2.0408178994139927,0.6575252342718668
39.44309132,1.0216142957067698e-12,1.9865933150688915,0.6216432889688552
42.36918432,1.24641197432021e-12,1.970383503749129,0.6374002205363849
45.51235007,1.5024409194825e-12,1.9447122131287846,0.6578519417780806
48.88869215,1.83592009014229e-12,1.9385601292020014,0.6816255370389209
52.51550878,2.2304160267681703e-12,1.9456818571059076,0.6934776961751214
56.41138148,2.64966547093729e-12,1.9543125897764695,0.7272148794184778
60.59627021,3.11878070019446e-12,1.9689161680124312,0.7552655943877313
65.09161568,3.61476286722183e-12,1.9689161680124312,0.7762825717080133
69.92044919,4.1240387248334196e-12,1.9822468372636515,0.8054978245567617
75.1075106,4.58883017837998e-12,2.0111881784354217,0.8299209976157551
80.67937511,4.9291575622055e-12,2.0143016010941004,0.8594031364737844
86.66458942,5.24194248119755e-12,2.033020131602204,0.8735119304097414
93.09381796,5.39751071304352e-12,2.044526133681161,0.9003885536788658
100.0,5.4696296545014e-12,2.0466748371645274,0.8992003713038084
104.5226243,5.34014217980298e-12,2.0884630447023262,0.9366640071344225
114.8355997,5.2380413073114e-12,2.11327494248099,0.9390404130070047
126.1661294,4.8075944182891e-12,2.118823008224712,0.9622279716890645
138.6146131,4.2266760901534004e-12,2.1294673747305954,0.946725024042465
152.2913563,3.6010410794838997e-12,2.147039257110183,0.9528620856338319
